lat,lon,name,admin1,admin2,cc
-28.51069,-55.22726,Santo Antônio das Missões,,,BR
-28.51556,-49.4575,Treviso,,,BR
-22.11667,-43.20917,Três Rios,,,BR
-18.35389,-47.7825,Três Ranchos,,,BR
-21.36667,-45.5125,Três Pontas,,,BR
-27.45556,-53.93194,Três Passos,,,BR
-20.78765,-51.70338,Três Lagoas,,,BR
-20.235,-50.89028,Três Fronteiras,,,BR
-27.77333,-54.24,Três de Maio,,,BR
-29.51694,-50.77778,Três Coroas,,,BR
-21.69694,-45.25333,Três Corações,,,BR
-29.45556,-49.92444,Três Cachoeiras,,,BR
-26.10639,-50.32222,Três Barras,,,BR
-25.42166,-53.18304,Três Barras do Paraná,,,BR
-27.49806,-52.14889,Três Arroios,,,BR
-22.95833,-45.54944,Tremembé,,,BR
-14.97583,-41.41083,Tremedal,,,BR
-12.39904,-38.75519,Amélia Rodrigues,,,BR
-29.98472,-50.13361,Tramandaí,,,BR
-22.06333,-42.06639,Trajano de Morais,,,BR
-22.04167,-48.33556,Trabiju,,,BR
-22.42611,-48.16917,Torrinha,,,BR
-29.33528,-49.72694,Torres,,,BR
-23.24444,-48.19472,Torre de Pedra,,,BR
-29.47833,-54.22806,Toropi,,,BR
-16.19944,-52.55556,Torixoreu,,,BR
-20.90472,-42.02278,Tombos,,,BR
-23.77833,-49.94972,Tomazina,,,BR
-11.37333,-37.84056,Tomar do Geru,,,BR
-24.71361,-53.74306,Toledo,,,BR
-22.74306,-46.37194,Toledo,,,BR
-22.37056,-46.09556,Tocos do Moji,,,BR
-21.175,-43.01778,Tocantins,,,BR
-11.18389,-37.99833,Tobias Barreto,,,BR
-19.00389,-45.96444,Tiros,,,BR
-11.01299,-42.39859,Itaguaçu da Bahia,,,BR
-27.39439,-54.08654,Tiradentes do Sul,,,BR
-21.11028,-44.17806,Tiradentes,,,BR
-19.58106,-42.64953,Timóteo,,,BR
-23.20528,-49.60667,Timburi,,,BR
-26.82333,-49.27167,Timbó,,,BR
-28.83161,-49.84575,Timbé do Sul,,,BR
-25.92842,-49.18008,Tijucas do Sul,,,BR
-27.24139,-48.63361,Tijucas,,,BR
-18.61518,-43.56169,Presidente Kubitschek,,,BR
-23.10194,-47.71472,Tietê,,,BR
-24.50944,-50.41361,Tibagi,,,BR
-29.44806,-51.80639,Teutônia,,,BR
-16.07917,-53.5525,Tesouro,,,BR
-23.85571,-50.0314,Terra Roxa,,,BR
-20.78889,-48.32972,Terra Roxa,,,BR
-22.72643,-52.6202,Terra Rica,,,BR
-22.63333,-47.05,Terra Preta,,,BR
-12.36667,-40.66667,Terra Nova,,,BR
-29.58528,-50.07083,Terra de Areia,,,BR
-23.76806,-52.44417,Terra Boa,,,BR
-12.39167,-38.625,Terra Nova,,,BR
-22.4167,-42.97822,Teresópolis,,,BR
-14.43783,-49.70706,Santa Terezinha de Goiás,,,BR
-29.71671,-52.50321,Vera Cruz,,,BR
-20.44222,-54.86028,Terenos,,,BR
-17.8575,-41.50528,Teófilo Otoni,,,BR
-22.5325,-52.1675,Teodoro Sampaio,,,BR
-27.37111,-53.75833,Tenente Portela,,,BR
-24.32389,-50.61556,Telêmaco Borba,,,BR
-23.34278,-49.37639,Tejupá,,,BR
-25.36833,-50.46056,Teixeira Soares,,,BR
-20.65111,-42.85667,Teixeiras,,,BR
-31.28722,-51.09361,Tavares,,,BR
-23.02639,-45.55528,Taubaté,,,BR
-23.35556,-47.85694,Tatuí,,,BR
-19.28083,-42.00667,Tarumirim,,,BR
-22.74667,-50.57722,Tarumã,,,BR
-22.3025,-51.55917,Tarabai,,,BR
-23.92444,-48.69306,Taquarivaí,,,BR
-23.53306,-49.24444,Taquarituba,,,BR
-21.40611,-48.50472,Taquaritinga,,,BR
-29.79972,-51.86444,Taquari,,,BR
-17.83614,-53.28247,Alto Taquari,,,BR
-21.07194,-48.41028,Taquaral,,,BR
-16.05369,-49.60312,Taquaral de Goiás,,,BR
-27.39991,-53.46748,Taquaruçu do Sul,,,BR
-19.67005,-43.68858,Taquaraçu de Minas,,,BR
-29.65056,-50.78056,Taquara,,,BR
-21.46833,-46.74861,Tapiratiba,,,BR
-11.84722,-40.79139,Tapiramutá,,,BR
-23.96361,-47.50722,Tapiraí,,,BR
-19.88778,-46.02028,Tapiraí,,,BR
-12.30754,-44.53923,Baianópolis,,,BR
-19.92222,-46.82306,Tapira,,,BR
-30.67333,-51.39583,Tapes,,,BR
-13.53806,-39.09861,Taperoá,,,BR
-28.62611,-52.87,Tapera,,,BR
-28.06806,-52.01389,Tapejara,,,BR
-23.73306,-52.87333,Tapejara,,,BR
-19.75861,-41.61556,Taparuba,,,BR
-13.77727,-47.26319,Teresina de Goiás,,,BR
-11.97861,-39.10389,Tanquinho,,,BR
-13.54639,-42.49139,Tanque Novo,,,BR
-14.02139,-41.24806,Tanhaçu,,,BR
-22.73028,-42.71417,Tanguá,,,BR
-27.10472,-51.24722,Tangará,,,BR
-20.62639,-49.64917,Tanabi,,,BR
-23.19978,-52.5004,Tamboara,,,BR
-21.705,-47.27444,Tambaú,,,BR
-23.72333,-51.09722,Tamarana,,,BR
-21.12389,-48.45167,Taiúva,,,BR
-12.18833,-46.98861,Taipas do Tocantins,,,BR
-15.80778,-42.23306,Taiobeiras,,,BR
-27.11639,-49.99806,Taió,,,BR
-21.14444,-48.5125,Taiaçu,,,BR
-12.40389,-46.43611,Taguatinga,,,BR
-23.45194,-49.40889,Taguaí,,,BR
-23.6325,-55.01583,Tacuru,,,BR
-22.38972,-51.28472,Taciba,,,BR
-21.35889,-43.24778,Tabuleiro,,,BR
-12.70358,-44.00959,Tabocas do Brejo Velho,,,BR
-23.62611,-46.79167,Taboão da Serra,,,BR
-21.73655,-48.68566,Tabatinga,,,BR
-20.96417,-49.03167,Tabapuã,,,BR
-29.64306,-51.68222,Tabaí,,,BR
-23.5425,-46.31083,Suzano,,,BR
-22.04972,-42.67472,Sumidouro,,,BR
-22.82194,-47.26694,Sumaré,,,BR
-25.70194,-52.72222,Sulina,,,BR
-20.69083,-50.92389,Sud Mennucci,,,BR
-22.87917,-46.96444,Souzas,,,BR
-23.50167,-47.45806,Sorocaba,,,BR
-29.11389,-49.61667,Sombrio,,,BR
-22.06,-45.045,Soledade de Minas,,,BR
-28.81833,-52.51028,Soledade,,,BR
-22.59139,-46.52889,Socorro,,,BR
-19.23472,-42.09833,Sobrália,,,BR
-29.42139,-53.02861,Sobradinho,,,BR
-15.64713,-47.79315,Sobradinho,,,BR
-12.83333,-39.1,Sobradinho,,,BR
-10.36565,-38.2028,Sítio do Quinto,,,BR
-13.08472,-43.46528,Sítio do Mato,,,BR
-14.80528,-46.25306,Sítio dAbadia,,,BR
-10.60389,-37.11278,Siriri,,,BR
-23.68889,-49.83389,Siqueira Campos,,,BR
-29.53861,-52.52167,Sinimbu,,,BR
-20.12389,-42.00139,Simonésia,,,BR
-21.96361,-43.31194,Simão Pereira,,,BR
-10.73833,-37.81111,Simão Dias,,,BR
-22.02944,-45.835,Silvianópolis,,,BR
-22.66444,-44.85278,Silveiras,,,BR
-21.15889,-43.21528,Silveirânia,,,BR
-29.6425,-53.58556,Silveira Martins,,,BR
-16.66663,-48.61252,Silvânia,,,BR
-22.65083,-42.39167,Silva Jardim,,,BR
-20.93194,-54.96139,Sidrolândia,,,BR
-28.59778,-49.42444,Siderópolis,,,BR
-20.80944,-48.80278,Severínia,,,BR
-19.46583,-44.24667,Sete Lagoas,,,BR
-28.13111,-54.46333,Sete de Setembro,,,BR
-24.38778,-47.92556,Sete Barras,,,BR
-21.13778,-47.99028,Sertãozinho,,,BR
-30.46028,-51.60333,Sertão Santana,,,BR
-27.97972,-52.25972,Sertão,,,BR
-23.05861,-51.03639,Sertanópolis,,,BR
-23.03697,-50.81709,Sertaneja,,,BR
-11.41583,-40.30167,Serrolândia,,,BR
-18.60472,-43.37944,Serro,,,BR
-11.66417,-39.0075,Serrinha,,,BR
-12.16028,-39.33167,Serra Preta,,,BR
-21.89028,-44.51,Serranos,,,BR
-18.30611,-51.96222,Serranópolis,,,BR
-15.81143,-42.87099,Serranópolis de Minas,,,BR
-21.54806,-46.03972,Serrania,,,BR
-22.61222,-46.70056,Serra Negra,,,BR
-21.21139,-47.59556,Serrana,,,BR
-19.11139,-46.68972,Serra do Salitre,,,BR
-17.7825,-40.2475,Serra dos Aimorés,,,BR
-21.31083,-47.56556,Serra Azul,,,BR
-20.12861,-40.30778,Serra,,,BR
-22.74389,-43.7075,Seropédica,,,BR
-21.90917,-44.51917,Seritinga,,,BR
-29.38333,-52.26861,Sério,,,BR
-20.47389,-42.48194,Sericita,,,BR
-28.71167,-51.935,Serafina Corrêa,,,BR
-10.46139,-40.18944,Senhor do Bonfim,,,BR
-21.02806,-43.5825,Senhora dos Remédios,,,BR
-18.89222,-43.08417,Senhora do Porto,,,BR
-20.79389,-43.34444,Senhora de Oliveira,,,BR
-24.11335,-49.46315,Sengés,,,BR
-22.16444,-46.17889,Senador José Bento,,,BR
-20.91194,-43.09667,Senador Firmino,,,BR
-21.80056,-42.94556,Senador Cortes,,,BR
-16.70806,-49.09306,Senador Canedo,,,BR
-22.58722,-46.17667,Senador Amaral,,,BR
-20.10917,-42.83944,Sem-Peixe,,,BR
-28.62861,-52.9525,Selbach,,,BR
-25.73715,-52.11844,Foz do Jordão,,,BR
-12.01477,-41.66952,Segrêdo,,,BR
-27.63472,-53.94556,Sede Nova,,,BR
-27.47806,-53.4025,Seberi,,,BR
-20.655,-49.92111,Sebastianópolis do Sul,,,BR
-27.14944,-52.31056,Seara,,,BR
-12.41713,-41.77049,Seabra,,,BR
-26.4125,-49.07306,Schroeder,,,BR
-10.94111,-40.41889,Saúde,,,BR
-26.92417,-53.00306,Saudades,,,BR
-12.7375,-38.76861,Saubara,,,BR
-11.60389,-38.58313,Sátiro Dias,,,BR
-20.03528,-44.14472,Sarzedo,,,BR
-23.27306,-49.48028,Sarutaiá,,,BR
-18.78361,-42.365,Sardoá,,,BR
-23.64056,-47.82472,Sarapuí,,,BR
-27.94389,-52.92306,Sarandi,,,BR
-23.44361,-51.87389,Sarandi,,,BR
-22.89889,-42.46985,Saquarema,,,BR
-22.74778,-45.7425,Sapucaí-Mirim,,,BR
-29.81782,-51.14551,Sapucaia do Sul,,,BR
-21.995,-42.91444,Sapucaia,,,BR
-23.91083,-50.58028,Sapopema,,,BR
-29.63806,-51.00694,Sapiranga,,,BR
-12.7275,-39.18194,Sapeaçu,,,BR
-21.7125,-44.44417,São Vicente de Minas,,,BR
-23.96306,-46.39194,São Vicente,,,BR
-29.36889,-51.37694,São Vendelino,,,BR
-29.05097,-51.76791,São Valentim do Sul,,,BR
-27.55833,-52.52361,São Valentim,,,BR
-21.72222,-44.98528,São Thomé das Letras,,,BR
-23.53778,-52.59083,São Tomé,,,BR
-20.78444,-47.09806,São Tomás de Aquino,,,BR
-20.91306,-44.50917,São Tiago,,,BR
-21.47917,-47.55083,São Simão,,,BR
-18.99111,-50.54361,São Simão,,,BR
-30.16056,-53.56528,São Sepé,,,BR
-22.21833,-44.97611,São Sebastião do Rio Verde,,,BR
-19.29194,-43.17389,São Sebastião do Rio Preto,,,BR
-12.5125,-38.49528,São Sebastião do Passé,,,BR
-20.91694,-46.99139,São Sebastião do Paraíso,,,BR
-18.08444,-42.57139,São Sebastião do Maranhão,,,BR
-29.58667,-51.37556,São Sebastião do Caí,,,BR
-21.95722,-42.13472,São Sebastião do Alto,,,BR
-21.71056,-46.82083,São Sebastião da Grama,,,BR
-22.15917,-45.75417,São Sebastião da Bela Vista,,,BR
-23.46528,-50.76111,São Sebastião da Amoreira,,,BR
-23.76,-45.40972,São Sebastião,,,BR
-23.52917,-47.13528,São Roque,,,BR
-19.7393,-40.65784,São Roque do Canaã,,,BR
-16.36861,-45.06944,São Romão,,,BR
-22.74694,-49.73972,São Pedro do Turvo,,,BR
-29.62056,-54.17889,São Pedro do Sul,,,BR
-18.36583,-42.6025,São Pedro do Suaçuí,,,BR
-20.17028,-42.52389,São Pedro dos Ferros,,,BR
-23.86528,-51.85639,São Pedro do Ivaí,,,BR
-29.36944,-49.84972,Dom Pedro de Alcântara,,,BR
-27.56611,-48.80528,São Pedro de Alcântara,,,BR
-21.12667,-46.61528,São Pedro da União,,,BR
-16.00056,-54.92139,São Pedro da Cipa,,,BR
-22.83917,-42.10278,São Pedro da Aldeia,,,BR
-22.54861,-47.91389,São Pedro,,,BR
-23.5475,-46.63611,São Paulo,,,BR
-28.1825,-55.26722,São Nicolau,,,BR
-23.49417,-46.43222,São Miguel,,,BR
-25.34806,-54.23778,São Miguel do Iguaçu,,,BR
-26.72528,-53.51806,São Miguel d'Oeste,,,BR
-13.275,-50.16278,São Miguel do Araguaia,,,BR
-20.70722,-42.71889,São Miguel do Anta,,,BR
-28.56278,-54.55417,São Miguel das Missões,,,BR
-13.04778,-39.45556,São Miguel das Matas,,,BR
-23.87833,-47.99722,São Miguel Arcanjo,,,BR
-17.05747,-48.66395,São Miguel do Passa Quatro,,,BR
-25.87417,-50.38278,São Mateus do Sul,,,BR
-18.72011,-39.85891,São Mateus,,,BR
-29.53358,-53.85429,São Martinho da Serra,,,BR
-27.70722,-53.96861,São Martinho,,,BR
-28.97111,-51.06806,São Marcos,,,BR
-22.73111,-48.57056,São Manuel,,,BR
-28.40833,-54.96083,São Luiz Gonzaga,,,BR
-23.22167,-45.31,São Luís do Paraitinga,,,BR
-16.525,-50.37222,São Luís de Montes Belos,,,BR
-31.36528,-51.97833,São Lourenço do Sul,,,BR
-26.35917,-52.85111,São Lourenço do Oeste,,,BR
-23.8525,-46.9425,São Lourenço da Serra,,,BR
-22.11639,-45.05444,São Lourenço,,,BR
-29.76028,-51.14722,São Leopoldo,,,BR
-25.5302,-49.20836,São José dos Pinhais,,,BR
-23.17944,-45.88694,São José dos Campos,,,BR
-22.15214,-42.92335,São José do Vale do Rio Preto,,,BR
-20.81972,-49.37944,São José do Rio Preto,,,BR
-21.59556,-46.88861,São José do Rio Pardo,,,BR
-27.76944,-51.59444,São José do Ouro,,,BR
-32.01472,-52.04167,São José do Norte,,,BR
-20.00528,-41.74472,São José do Mantimento,,,BR
-18.27528,-42.67028,São José do Jacuri,,,BR
-11.50389,-40.02222,São José do Jacuípe,,,BR
-27.72472,-54.12917,São José do Inhacorá,,,BR
-29.53056,-51.24806,São José do Hortêncio,,,BR
-19.92861,-42.705,São José do Goiabal,,,BR
-29.04417,-52.29528,São José do Herval,,,BR
-18.47861,-41.38944,São José do Divino,,,BR
-27.66306,-50.58,São José do Cerrito,,,BR
-26.455,-53.49417,São José do Cedro,,,BR
-21.02528,-41.65444,São José do Calçado,,,BR
-22.645,-44.57778,São José do Barreiro,,,BR
-22.32861,-45.52639,São José do Alegre,,,BR
-21.3575,-41.9425,São José de Ubá,,,BR
-19.70972,-44.55694,São José da Varginha,,,BR
-18.32444,-42.14333,São José da Safira,,,BR
-23.91583,-49.65222,São José da Boa Vista,,,BR
-20.59306,-47.64,São José da Bela Vista,,,BR
-20.71806,-46.31139,São José da Barra,,,BR
-28.21344,-49.16383,São José,,,BR
-27.77733,-53.11711,São José das Missões,,,BR
-27.61528,-48.6275,São José,,,BR
-15.08104,-39.33832,São José da Vitória,,,BR
-23.43278,-52.29306,São Jorge do Ivaí,,,BR
-25.70556,-52.91833,São Jorge d'Oeste,,,BR
-28.50056,-51.70361,São Jorge,,,BR
-20.04917,-44.27389,São Joaquim de Bicas,,,BR
-20.58139,-47.85472,São Joaquim da Barra,,,BR
-28.29389,-49.93167,São Joaquim,,,BR
-21.54,-43.01056,São João Nepomuceno,,,BR
-18.54778,-42.76333,São João Evangelista,,,BR
-25.68333,-50.29722,São João do Triunfo,,,BR
-21.26806,-51.66583,São João do Pau d'Alho,,,BR
-15.31361,-42.01444,São João do Paraíso,,,BR
-16.54194,-44.51611,São João do Pacuí,,,BR
-19.33861,-42.15778,São João do Oriente,,,BR
-20.39361,-42.15139,São João do Manhuaçu,,,BR
-22.85194,-52.33694,São João do Caiuá,,,BR
-22.80389,-43.37222,São João de Meriti,,,BR
-18.72139,-41.16028,São João do Manteninha,,,BR
-21.13556,-44.26167,São João del Rei,,,BR
-20.51333,-50.35222,São João de Iracema,,,BR
-27.82028,-51.8275,São João da Urtiga,,,BR
-20.38944,-50.37806,São João das Duas Pontes,,,BR
-15.92917,-44.00778,São João da Ponte,,,BR
-23.99376,-51.8188,São João do Ivaí,,,BR
-21.93,-45.92889,São João da Mata,,,BR
-16.85306,-44.35194,São João da Lagoa,,,BR
-21.96917,-46.79806,São João da Boa Vista,,,BR
-21.64028,-41.05111,São João da Barra,,,BR
-14.70556,-47.52472,São João d'Aliança,,,BR
-20.64139,-46.50556,São João Batista do Glória,,,BR
-27.27611,-48.84944,São João Batista,,,BR
-27.09905,-53.59203,São João do Oeste,,,BR
-25.82778,-52.72528,São João,,,BR
-23.7159,-50.74147,São Jerônimo da Serra,,,BR
-29.95917,-51.72222,São Jerônimo,,,BR
-19.31111,-46.04889,São Gotardo,,,BR
-12.43394,-38.95057,São Gonçalo dos Campos,,,BR
-21.89222,-45.59528,São Gonçalo do Sapucaí,,,BR
-19.82611,-43.36222,São Gonçalo do Rio Abaixo,,,BR
-19.98278,-44.85889,São Gonçalo do Pará,,,BR
-18.33833,-45.83333,São Gonçalo do Abaeté,,,BR
-22.82694,-43.05389,São Gonçalo,,,BR
-18.9,-41.36,São Geraldo do Baixio,,,BR
-18.83611,-42.28806,São Geraldo da Piedade,,,BR
-20.92416,-42.83462,São Geraldo,,,BR
-30.33639,-54.32,São Gabriel,,,BR
-19.01809,-40.5373,São Gabriel da Palha,,,BR
-26.24333,-48.63806,São Francisco do Sul,,,BR
-20.78944,-42.2675,São Francisco do Glória,,,BR
-12.6275,-38.68,São Francisco do Conde,,,BR
-19.86278,-49.77417,São Francisco de Sales,,,BR
-29.44806,-50.58361,São Francisco de Paula,,,BR
-20.71,-44.98528,São Francisco de Paula,,,BR
-15.93056,-49.26111,São Francisco de Goiás,,,BR
-29.55028,-55.13111,São Francisco de Assis,,,BR
-15.94861,-44.86444,São Francisco,,,BR
-10.33333,-36.88778,São Francisco,,,BR
-12.84722,-39.08944,São Felipe,,,BR
-21.64611,-41.74694,São Fidélis,,,BR
-18.59078,-41.488,São Félix de Minas,,,BR
-12.60472,-38.97222,São Félix,,,BR
-14.84011,-41.39483,São Felipe,,,BR
-28.53083,-51.88778,São Domingos do Sul,,,BR
-19.865,-42.96833,São Domingos do Prata,,,BR
-26.55806,-52.53167,São Domingos,,,BR
-19.14455,-40.62213,São Domingos do Norte,,,BR
-13.39833,-46.31833,São Domingos,,,BR
-10.79139,-37.56778,São Domingos,,,BR
-12.36333,-44.97333,São Desidério,,,BR
-11.01472,-37.20639,São Cristóvão,,,BR
-23.31528,-52.47583,São Carlos do Ivaí,,,BR
-27.0775,-53.00389,São Carlos,,,BR
-22.0175,-47.89083,São Carlos,,,BR
-23.62306,-46.55111,São Caetano do Sul,,,BR
-20.625,-43.94917,São Brás do Suaçuí,,,BR
-10.12778,-36.90056,São Brás,,,BR
-28.66056,-56.00444,São Borja,,,BR
-27.90139,-48.92917,São Bonifácio,,,BR
-23.69389,-46.565,São Bernardo do Campo,,,BR
-26.25028,-49.37861,São Bento do Sul,,,BR
-22.68889,-45.73083,São Bento do Sapucaí,,,BR
-21.45667,-43.5525,Santos Dumont,,,BR
-23.96083,-46.33361,Santos,,,BR
-22.69778,-51.79389,Santo Inácio,,,BR
-18.29694,-44.22306,Santo Hipólito,,,BR
-21.85056,-51.39222,Santo Expedito,,,BR
-12.43028,-39.25139,Santo Estêvão,,,BR
-27.82389,-54.66278,Santo Cristo,,,BR
-27.85083,-53.77722,Santo Augusto,,,BR
-26.07361,-53.72528,Santo Antônio do Sudoeste,,,BR
-19.22833,-43.25389,Santo Antônio do Rio Abaixo,,,BR
-22.82722,-45.6625,Santo Antônio do Pinhal,,,BR
-23.49361,-50.64556,Santo Antônio do Paraíso,,,BR
-20.08722,-45.29361,Santo Antônio do Monte,,,BR
-15.86556,-56.07667,Santo Antônio do Leverger,,,BR
-22.11505,-46.68357,Santo Antônio do Jardim,,,BR
-16.53389,-40.17583,Santo Antônio do Jacinto,,,BR
-18.46583,-43.30667,Santo Antônio do Itambé,,,BR
-20.31444,-42.60861,Santo Antônio do Grama,,,BR
-22.73472,-52.34222,Santo Antônio do Caiuá,,,BR
-20.94639,-44.91889,Santo Antônio do Amparo,,,BR
-22.60611,-46.91944,Santo Antônio de Posse,,,BR
-21.53944,-42.18028,Santo Antônio de Pádua,,,BR
-12.96889,-39.26139,Santo Antônio de Jesus,,,BR
-23.295,-50.07722,Santo Antônio da Platina,,,BR
-21.08694,-47.15111,Santo Antônio da Alegria,,,BR
-29.8175,-50.51972,Santo Antônio da Patrulha,,,BR
-28.29917,-54.26306,Santo Ângelo,,,BR
-23.66389,-46.53833,Santo André,,,BR
-10.78889,-37.05444,Santo Amaro das Brotas,,,BR
-27.68806,-48.77861,Santo Amaro da Imperatriz,,,BR
-23.64542,-46.70394,Santo Amaro,,,BR
-12.54667,-38.71194,Santo Amaro,,,BR
-29.19167,-54.86722,Santiago,,,BR
-33.51889,-53.36806,Santa Vitória do Palmar,,,BR
-18.83861,-50.12139,Santa Vitória,,,BR
-12.77194,-39.52333,Santa Terezinha,,,BR
-10.47059,-50.51359,Santa Terezinha,,,BR
-29.16889,-51.73528,Santa Tereza,,,BR
-25.05312,-53.61712,Santa Tereza do Oeste,,,BR
-19.93556,-40.60028,Santa Teresa,,,BR
-13.71786,-49.01617,Santa Tereza de Goiás,,,BR
-21.47278,-47.36306,Santa Rosa de Viterbo,,,BR
-10.64639,-37.19389,Santa Rosa de Lima,,,BR
-27.87083,-54.48139,Santa Rosa,,,BR
-24.46712,-53.95425,Nova Santa Rosa,,,BR
-11.44889,-48.12056,Santa Rosa do Tocantins,,,BR
-22.25222,-45.70333,Santa Rita do Sapucaí,,,BR
-21.02563,-44.32373,Ritápolis,,,BR
-21.71028,-47.47806,Santa Rita do Passa Quatro,,,BR
-19.35972,-41.38,Santa Rita do Itueto,,,BR
-20.14361,-50.83,Santa Rita d'Oeste,,,BR
-17.32556,-53.20528,Santa Rita do Araguaia,,,BR
-22.14944,-44.095,Santa Rita de Jacutinga,,,BR
-22.02861,-46.33667,Santa Rita de Caldas,,,BR
-29.8522,-51.27696,Nova Santa Rita,,,BR
-19.87432,-42.13221,Santa Rita de Minas,,,BR
-12.02494,-38.8657,Santanópolis,,,BR
-20.78778,-43.69167,Santana dos Montes,,,BR
-19.36361,-42.56861,Santana do Paraíso,,,BR
-20.1075,-41.92528,Santana do Manhuaçu,,,BR
-30.89083,-55.53278,Sant'Ana do Livramento,,,BR
-20.89778,-45.13083,Santana do Jacaré,,,BR
-23.755,-49.62917,Santana do Itararé,,,BR
-21.60139,-44.10444,Santana do Garambéu,,,BR
-21.95,-43.16639,Santana do Deserto,,,BR
-19.00611,-44.04306,Santana de Pirapama,,,BR
-23.44417,-46.91778,Santana de Parnaíba,,,BR
-21.28722,-42.55722,Santana de Cataguases,,,BR
-21.24917,-45.50667,Santana da Vargem,,,BR
-20.25306,-50.79722,Santana da Ponte Pensa,,,BR
-30.87194,-53.11528,Santana da Boa Vista,,,BR
-14.46667,-41.8,Santana,,,BR
-12.98333,-44.05111,Santana,,,BR
-21.35083,-51.75528,Santa Mercedes,,,BR
-23.15083,-50.51861,Santa Mariana,,,BR
-21.95528,-42.00806,Santa Maria Madalena,,,BR
-18.19028,-42.41417,Santa Maria do Suaçuí,,,BR
-16.24889,-40.14944,Santa Maria do Salto,,,BR
-29.49806,-50.99278,Santa Maria do Herval,,,BR
-19.44944,-43.1125,Santa Maria de Itabira,,,BR
-13.38814,-44.19868,Santa Maria da Vitória,,,BR
-22.56722,-48.16056,Santa Maria da Serra,,,BR
-29.68417,-53.80694,Santa Maria,,,BR
-20.38389,-42.25056,Santa Margarida,,,BR
-11.35525,-37.44943,Santa Luzia do Itanhy,,,BR
-19.76972,-43.85139,Santa Luzia,,,BR
-11.25583,-39.37472,Santaluz,,,BR
-21.685,-48.08417,Santa Lúcia,,,BR
-20.10056,-40.52972,Santa Leopoldina,,,BR
-19.30861,-47.52528,Santa Juliana,,,BR
-23.00278,-53.19667,Santa Isabel do Ivaí,,,BR
-23.31556,-46.22139,Santa Isabel,,,BR
-22.6375,-51.9025,Santa Inês,,,BR
-13.29222,-39.81889,Santa Inês,,,BR
-17.81361,-50.59694,Santa Helena de Goiás,,,BR
-24.86028,-54.33278,Santa Helena,,,BR
-22.45667,-47.53028,Santa Gertrudes,,,BR
-20.21111,-50.92583,Santa Fé do Sul,,,BR
-23.0375,-51.80528,Santa Fé,,,BR
-21.46278,-48.39083,Santa Ernestina,,,BR
-18.82507,-42.43846,Santa Efigênia de Minas,,,BR
-29.7175,-52.42583,Santa Cruz do Sul,,,BR
-22.89889,-49.6325,Santa Cruz do Rio Pardo,,,BR
-22.95333,-53.29722,Santa Cruz de Monte Castelo,,,BR
-20.23611,-42.81389,Santa Cruz do Escalvado,,,BR
-16.09833,-41.74639,Santa Cruz de Salinas,,,BR
-17.31583,-48.48167,Santa Cruz de Goiás,,,BR
-14.96111,-39.81167,Santa Cruz da Vitória,,,BR
-21.82694,-47.24861,Santa Cruz das Palmeiras,,,BR
-22.14028,-47.45194,Santa Cruz da Conceição,,,BR
-16.27806,-39.02472,Santa Cruz Cabrália,,,BR
-29.46889,-52.0875,Santa Clara do Sul,,,BR
-20.09389,-50.92639,Santa Clara d'Oeste,,,BR
-23.51722,-50.78361,Santa Cecília do Pavão,,,BR
-28.16111,-51.93111,Santa Cecília do Sul,,,BR
-26.96083,-50.42694,Santa Cecília,,,BR
-23.39667,-45.88389,Santa Branca,,,BR
-28.35833,-53.24722,Santa Bárbara do Sul,,,BR
-21.95917,-43.70222,Santa Bárbara do Monte Verde,,,BR
-22.75361,-47.41361,Santa Bárbara d'Oeste,,,BR
-19.9778,-42.14261,Santa Bárbara do Leste,,,BR
-19.95944,-43.41528,Santa Bárbara,,,BR
-19.20008,-42.04726,Engenheiro Caldas,,,BR
-16.57762,-49.69759,Santa Bárbara de Goiás,,,BR
-23.26583,-50.42417,Santa Amélia,,,BR
-20.03194,-50.72778,Santa Albertina,,,BR
-21.24278,-48.80417,Santa Adélia,,,BR
-28.63778,-49.12917,Sangão,,,BR
-22.45611,-51.76306,Sandovalina,,,BR
-27.94972,-51.80667,Sananduva,,,BR
-12.97563,-38.49096,Salvador,,,BR
-22.89278,-49.98556,Salto Grande,,,BR
-23.60139,-49.62583,Salto do Itararé,,,BR
-23.64889,-47.57333,Salto de Pirapora,,,BR
-16.00278,-39.94694,Salto da Divisa,,,BR
-26.90655,-51.40626,Salto Veloso,,,BR
-23.20083,-47.28694,Salto,,,BR
-22.84667,-47.67694,Saltinho,,,BR
-21.62417,-50.86056,Salmourão,,,BR
-12.87111,-38.76444,Salinas da Margarida,,,BR
-16.17028,-42.29028,Salinas,,,BR
-28.02653,-54.54411,Senador Salgado Filho,,,BR
-26.17028,-53.36139,Salgado Filho,,,BR
-11.03194,-37.475,Salgado,,,BR
-23.52909,-45.84904,Salesópolis,,,BR
-20.77194,-47.83806,Sales Oliveira,,,BR
-21.34194,-49.49871,Sales,,,BR
-28.39333,-53.09472,Saldanha Marinho,,,BR
-21.88361,-50.95611,Sagres,,,BR
-19.86528,-47.44,Sacramento,,,BR
-18.66611,-43.08389,Sabinópolis,,,BR
-21.45972,-49.57833,Sabino,,,BR
-23.3175,-51.5525,Sabáudia,,,BR
-19.88639,-43.80667,Sabará,,,BR
-12.28389,-40.49389,Ruy Barbosa,,,BR
-20.17944,-51.00222,Rubinéia,,,BR
